Country,Status,Date,Center ID,Center,Verified,Type,Activity,Org,Capacity,Equipment (R.A.G),Staff,Doctors,Nurses,Isolation Facility,PPE,Burial Site,Water,Power,Comm.,Date open,Date closed,Region,Adm1 ID,District,Adm2 ID,Adm3,Place,Lat,Long,Address,Clinic Website,Notes (example: If closed why?),Source of info,Location in OSM,MTI: Zone,MTI: Zonal Facility,UN Team,UN Site No,UN site name,UTM,UN Gr,UNMIL Grid,UNMIL Grid New
Liberia,,,UN170,Gballah Clinic,,,,,,,,Y,Y,,N,Not confirmed,,,,,,Grand Kru,LBR07,Barclayville,LBR0701,,Gballakpo,4.7039,-8.157300,,,,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,PF 935 200,29NPF 935 200,29NPF 935 200
Liberia,,,UN168,Grand Cess City Clinic,,Clinic,,,,,,Not known,Not known,,Not known,Not confirmed,,,,,,Grand Kru,LBR07,Barclayville,LBR0701,,Grand Cess City,4.569279662,-8.222913,,,,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,NF 862 051,29NNF 862 051,29NNF 862 051
Liberia,,19.08.14,LR18-000007,Gbanken,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Grand Kru,LBR07,Barclayville,LBR0701,,,4.68207000000,-8.112340,,,,,,,,,,,,,,
Liberia,,,UN166,Gee Tubaken Clinic,,,,,,,,Not known,Not known,,Not known,Not confirmed,,,,,,Grand Kru,LBR07,Barclayville,LBR0701,,,4.950943058,-8.163859,,,,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,NF 927 473,29NNF 927 473,29NNF 927 473
Liberia,,,UN167,Grand Cess Clinic,,Clinic,,,,,,Not known,Not known,,Not known,Not confirmed,,,,,,Grand Kru,LBR07,Barclayville,LBR0701,,,4.610844192,-8.181399,,,,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,NF 908 097,29NNF 908 097,29NNF 908 097
Liberia,,,UN169,Henriesville City Clinic,,,,,,,,Not known,Not known,,Not known,Not confirmed,,,,,,Grand Kru,LBR07,Barclayville,LBR0701,,,4.7086,-7.257292,,,,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,PF 933 204,29NPF 933 204,29NPF 933 204
Liberia,,,UN172,Bleebo Clinic,,,,,,,,Y,Y,,N,Not confirmed,,,,,,Grand Kru,LBR07,Bleebo,LBR0702,,,4.729939885,-7.952253,,,,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,PF 162 229,29NPF 162 229,29NPF 162 229
Liberia,,19.08.14,LR18-000004,Gblebo Health,,Clinic,,MSF-B,N/A,,,,,,,,,,,,,Grand Kru,LBR07,Bleebo,LBR0702,,,4.73258000000,-7.955660,,,,,,,,,,,,,,
Liberia,,19.08.14,LR18-000017,Buah HC,,Health Center,,Merlin,--EMPTY--,,,,,,,,,,,,,Grand Kru,LBR07,Buah,LBR0704,,,4.95430000000,-8.161490,,,,,,,,,,,,,,
Liberia,,,UN171,Dweken Clinic,                                                                                                                                                                              ,,,,,,,Y,Y,,N,Not confirmed,,,,,,Grand Kru,LBR07,Dorbor,LBR0705,,,5.054203117,-8.280096,,,,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,NF 798 587,29NNF 798 587,29NNF 798 587
Liberia,,19.08.14,LR18-000003,Nyankupo,Y,Clinic,,Merlin,N/A,,,,,,,,,,,,,Grand Kru,LBR07,Dorbor,LBR0705,,,4.88531000000,-8.381980,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,Open,19.08.14,LR18-000013,Sass Town Health Center,,Health Center,,Merlin,6,,,,,,,,,,,,,Grand Kru,LBR07,Felo-Jekwi,LBR0707,,Jekwikpo,4.67399000000,-8.426100,,,,,,,,,,,,,,
Liberia,,19.08.14,LR18-000009,Genoyah,,Clinic,,MOHSW only (GOL?),N/A,,,,,,,,,,,,,Grand Kru,LBR07,Garraway,LBR0710,,Trehn,4.58895000000,-7.924200,,,,,,,,,,,,,,
Liberia,,19.08.14,LR18-000016,Willsonville,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Grand Kru,LBR07,Garraway,LBR0710,,,4.50082000000,-7.863500,,,,,,,,,,,,,,
Liberia,,19.08.14,LR18-000001,Rally Time Hospital,Y,Hospital,,Merlin,37,,,,,,,,,,,,,Grand Kru,LBR07,Grand Cess Wedabo,LBR0712,,Rally Time,4.57507000000,-8.221840,,,,,,,,,,,,,,
Liberia,Open,20/08/2014,UN173,Behwan City Clinic,,Health Center,,"GOL, Merlin",8,,,N,1,,N,Not confirmed,,,,,,Grand Kru,LBR07,Trenbo,LBR0716,,Bewehn,4.637913464,-7.869818,,,,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,PF 2536 1274,29NPF 2536 1274,29NPF 2536 1274
Liberia,,19.08.14,LR18-000006,Juduken,Y,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Grand Kru,LBR07,Trenbo,LBR0716,,Juduken,4.599644,-8.048344,,,Geolocated to village level (Juduken),http://liberia.ushahidi.com/reports/view/287,,,,,,,,,,
Liberia,,19.08.14,UN174,Newaken Clinic,,Clinic,,NFP/Merlin,N/A,,,N,Y,,N,Not confirmed,,,,,,Grand Kru,LBR07,Trenbo,LBR0716,,Newaken,4.694639133,-7.936079,,,,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,PF 180 190,29NPF 180 190,29NPF 180 190
Liberia,,19.08.14,LR18-000015,Niful,Y,Clinic,,Merlin,N/A,,,,,,,,,,,,,Grand Kru,LBR07,Upper Jloh,LBR0717,,,4.74719000000,-8.540970,,,,http://liberia.ushahidi.com/reports/view/221,,,,,,,,,,
Liberia,Open*,17/09/2014,LibBor,Borma Hospital,,,"ETC, Triage",MSF,140,,,,,,,,,,,15.08.2014,-,Lofa,LBR08,Foya,LBR0801,,Foya,8.2680793,-10.304761,,,,https://www.internationalsos.com/ebola/index.cfm?content_id=396&language_id=ENG,http://www.openstreetmap.org/search?query=8.2680793%09-10.3047612#map=8/8.268/-10.305,,,,,,,,,
Liberia,Open*,06/10/2014,LibFoy,Foya Case Management Centre,Y,ETU,"ETC, Triage","Samaritans Purse, MSF",30,,,,,,,,,,,08.07.2014,-,Lofa,LBR08,Foya,LBR0801,,Foya,8.378911,-10.205757,,,Samaritan’s Purse assumed responsibility for the CMC in Foya from MSF on July 8. The facility has been expanded and can now serve a maximum of 30 patients.,http://reliefweb.int/sites/reliefweb.int/files/resources/Situation%20Report%20for%20ReliefWeb.pdf http://www.samaritans-purse.org.uk/battling-an-ebola-outbreak/,http://www.openstreetmap.org/node/2751280750#map=19/8.36164/-10.21037,,,,,,,,,
Liberia,,,UN276,Foya Borma Hospital,Y,,,,,,,,,,Yes,,,,,,,Lofa,LBR08,Foya,LBR0801,,Foya City,8.354897528,-10.200777,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,LK 67783 23734,29PLK 67783 23734,29PLK 67783 23734
Liberia,,19.08.14,LR21-000051,Foya Community Clinic,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,Foya City,8.36317000000,-10.212870,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000045,Foya Kamara Health Center,,Hospital,,MOHSW only,120,,,,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,Foya City,8.35486000000,-10.200470,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000023,Foya Tengia Clinic,,Clinic,,PMU,N/A,,,,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,Foya Tengia,8.27731000000,-10.274980,,,,,,,,,,,,,,
Liberia,,,UN277,Lengbamgba Clinic,,Clinic,,GOL,,,,0,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,Lengbamgba Town,8.216927267,-10.266468,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,LK 60 08,29PLK 60 08,29PLK 605 085
Liberia,,19.08.14,LR21-000052,Porluma Health Post,,Clinic,,PMU,N/A,,,,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,Porluma,8.43632000000,-10.107460,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000050,Shello Clinic,,Clinic,,PMU,N/A,,,,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,Shelloe,8.38375000000,-10.205360,,,,,,,,,,,,,,
Liberia,,,UN283,Solomba Clinic,,Clinic,,,,,,0,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,Solomba Town,8.50664847,-10.158395,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,LK 72 40,29PLK 72 40,29PLK 725 405
Liberia,,,UN280,Worsonga Clinic,,,,,,,,0,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,Worsonga Town,8.361589289,-10.276012,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,LK 59 24,29PLK 59 24,29PLK 595 245
Liberia,,,UN279,Yegbedu Clinic,,,,,,,,0,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,Yegbedu Town,8.235154349,-10.221138,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,LK 65 10,29PLK 65 10,29PLK 655 105
Liberia,,19.08.14,LR21-000021,Isaac Kpema,,Clinic,,SC-UK,N/A,,,,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,,8.36056000000,-10.209630,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000018,Lamgbamba,,Clinic,,PMU,N/A,,,,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,,8.21590000000,-12.275020,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000043,Sorlumba,,Clinic,,PMU,N/A,,,,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,,8.49593000000,-10.160760,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000042,Warsonga,,Clinic,,PMU,N/A,,,,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,,8.36124000000,-10.283490,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000046,Yekpedu,,Clinic,,PMU,N/A,,,,,,,,,,,,,Lofa,LBR08,Foya,LBR0801,,,8.23392000000,-10.224780,,,,,,,,,,,,,,
Liberia,,,UN284,Balahun Clinic,,,,,,,,0,,,,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Balahun Town,8.332446272,-10.066484,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,LK 82565 21209,29PLK 82565 21209,29PLK 82565 21209
Liberia,Open,19.08.14,LR21-000039,Bolahun Health Center,,Health Center,,PMU,15,,,,,,,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Bolahun,8.22840000000,-10.162160,,,,,,,,,,,,,,
Liberia,,,UN270,Fagonda Clinic,,,,,,,,0, 3,,8 sets of PPE,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Fagonda Town,8.221351048,-10.173538,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29N,LK 70739 08958,29NLK 70739 08958,29PLK 70739 08958
Liberia,,19.08.14,LR21-000017,Fangonda Public,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Fangonda,8.22146000000,-10.173510,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000063,Fassawolu Health Clinic,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Fassawolo,8.38976000000,-10.066420,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000057,Gondolahun,,Clinic,,"PMU,GOL",N/A,,,,,,,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Gordorlah,7.96539000000,-10.055590,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000007,Kamatahun Clinic,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Kamatahun-Tahamba,8.13651000000,-10.296240,,,,,,,,,,,,,,
Liberia,,19.08.14,UN268,Kolahun Hospital,Y,Hospital,,,64,,,,,,,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Kolbah City,8.294821623,-10.083996,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29N,LK 80625 17054,29NLK 80625 17054,29PLK 80625 17054
Liberia,,19.08.14,LISGIS180,Korworhun Clinic,,Clinic,,PMU,,,,,,,,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Korworhun,8.3167,-10.151300,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,19.08.14,LR21-000012,Lukasu Public,,Health Center,,MOHSW only,4,,,,,,,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Lukasu,8.04735000000,-10.241890,,,,,,,,,,,,,,
Liberia,,,UN269,Mbolahun Hospital,,,,,,,,0,,,No,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Mbolahun Town,8.228402294,-10.162049,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29N,LK 72007 09734,29NLK 72007 09734,29PLK 72007 09734
Liberia,,,UN271,Nyademoilahun Clinic,Y,Clinic,,GOL,,,,0,,,No,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Nyademoilahun Town,8.442188015,-9.960228,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29N,LK 94296 33313,29NLK 94296 33313,29PLK 94296 33313
Liberia,,19.08.14,LR21-000013,Popalahun Health Clinic,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Popalahun,8.17580000000,-10.233970,,,,,,,,,,,,,,
Liberia,,,LISGIS164,Emergency Surgical Hospital,,Hosp,,NFP,,,,,,,,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,Voinjama,8.4228,-9.753200,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,19.08.14,LR21-000056,Faith,,Clinic,,Faith Based Organization,N/A,,,,,,,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,,8.33310000000,-10.066430,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000041,Kaintahun,,Clinic,,PMU,N/A,,,,,,,,,,,,,Lofa,LBR08,Kolahun,LBR0802,,,8.16220000000,-10.215990,,,,,,,,,,,,,,
Liberia,,19.08.14,UN287,Barkedu Clinic,,Clinic,,GOL,,,,0,,,,,,,,,,Lofa,LBR08,Quardu Gboni,LBR0803,,Barkedu Town,8.299829797,-9.631134,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,MK 30 17,29PMK 30 17,29PMK 305 175
Liberia,,,UN286,Sakonedu  Clinic,,,,,,,,0,,,,,,,,,,Lofa,LBR08,Quardu Gboni,LBR0803,,Sakonedu Town,8.462576391,-9.667734,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,MK 26 35,29PMK 26 35,29PMK 265 355
Liberia,,,LISGIS171,Ganglota Clinic,,Clinic,,GOL,,,,,,,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,Ganglota,7.4228,-9.493400,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,Open,19.08.14,UN259,Gbanway Clinic,,Clinic,,IRC,,,,0,5,N,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,Gbanway,7.68782425,-9.426360,,,,,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MJ 5298 4981,29NMJ 5298 4981,29NMJ 5298 4981
Liberia,,19.08.14,LR21-000047,Gbonyea Community,,Clinic,,IRC,N/A,,,,,,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,Gbonyea,7.50718000000,-9.549400,,,,,,,,,,,,,,
Liberia,Open,19.08.14,LR21-000044,Gonglota Clinic,,Clinic,,IRC,N/A,,,Nil,1,N,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,Gonglota,7.42050000000,-9.491600,,,,,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MJ 45688 2026,29NMJ 45688 2026,29NMJ 45688 2026
Liberia,Open,19.08.14,UN258,Gorlu Clinic,,Clinic,,IRC,,,,Nil,3,N,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,Gorlu,7.519885789,-9.479037,,,,,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MJ 4715 3125,29NMJ 4715 3125,29NMJ 4715 3125
Liberia,,19.08.14,LR21-000019,Kpaiyea Clinic,Y,Clinic,,IRC,N/A,,,,,,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,Kpaiyea,7.71587000000,-9.385870,,,,,,,,,,,,,,
Liberia,Open,19.08.14,UN250,Salayea Clinic,,Clinic,,IRC,,,,N,11,N,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,Salayea,7.619280818,-9.491748,,,,,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MJ 4576 4224,29NMJ 4576 4224,29NMJ 4576 4224
Liberia,Open,19.08.14,UN256,Sucromu Clinic,,Clinic,,IRC,,,,Nil,6,N,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,Sucromu,7.722006182,-9.436097,,,,,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MJ 5191 5359,29NMJ 5191 5359,29NMJ 5191 5359
Liberia,,,UN254,Biggs Clinic,,,,,,,,Not Known,Not Known,N,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,,7.506682026,-9.553797,,,,,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MJ 389 298,29NMJ 389 298,29NMJ 389 298
Liberia,,,UN252,Telemai Clinic,,,,,,,,Not Known,Not Known,N,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,,7.681383801,-9.444307,,,,,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MJ 510 491,29NMJ 510 491,29NMJ 510 491
Liberia,,,UN253,Tinsui Clinic,,,,,,,,Not Known,Not Known,N,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,,7.588099092,-9.546648,,,,,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MJ 397 388,29NMJ 397 388,29NMJ 397 388
Liberia,Open,,UN251,Yarpauh Clinic,,,,MoHSW,,,,Nil,5,N,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,,7.364441212,-9.753127,,,,,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MJ 5338 44619,29NMJ 5338 44619,29NMJ 5338 44619
Liberia,,19.08.14,LR21-000049,Yarpua,,Clinic,,IRC,N/A,,,,,,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,,7.65506000000,-9.422560,,,,,,,,,,,,,,
Liberia,Open,,UN257,Yarpuah Clinic,,,,MoHSW,,,,Nil,5,N,,,,,,,,Lofa,LBR08,Salayea,LBR0804,,,7.655083319,-9.422701,,,,,,,,UNMO TEAM SITE 10 – (GBRANGA),10,Gbranga,29N,MJ 5338 4619,29NMJ 5338 4619,29NMJ 5338 4619
Liberia,,,UN282,Memolahun Clinic,,,,,,,,0,,,,,,,,,,Lofa,LBR08,Vahun,LBR0805,,Memolahun Town,8.071601333,-10.456557,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29N,LJ 39 92,29NLJ 39 92,29PLJ 395 925
Liberia,,19.08.14,LR21-000040,Vahun Clinic,,Health Center,,"PMU,gol",15,,,,,,,,,,,,,Lofa,LBR08,Vahun,LBR0805,,Vahun,8.06240000000,-10.499610,,,,,,,,,,,,,,
Liberia,Open,19.08.14,LR21-000055,Balakpalasu Clinic,,Clinic,,IRC,N/A,,,,,,,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,Ballakpalazu,8.16851000000,-9.692540,,,,,,,,,,,,,,
Liberia,Open,,UN264,Bassagizia Clinic,Y,Clinic,,"GOL, IRC",,,,0, 3,,No,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,Bassagizia Town,8.35826000000,-9.836820,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,MK 07894 23991,29PMK 07894 23991,29PMK 07894 23991
Liberia,,,UN263,Bondi Clinic,,,,,,,,0, 1x midwife,,No,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,David Selma-ta,8.269576575,-9.760002,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,MK 16302 14180,29PMK 16302 14180,29PMK 16302 14180
Liberia,,,UN291,Duogomai Clinic,,Clinic,,GOL,,,,0,,,,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,John’s Town (John-Ta),8.195995732,-9.726926,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,MK 19930 06038,29PMK 19930 06038,29PMK 19930 06038
Liberia,,19.08.14,LR21-000025,Kpotomai,,Clinic,,ICRC (GOL?),N/A,,,,,,,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,Kpademai (1),8.22052000000,-9.942470,,,,,,,,,,,,,,
Liberia,,19.08.14,UN267,Kpademai Clinic,,Clinic,,MOHSW only,,,,0, 1,,No,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,Kpademai Town,8.21211000000,-9.908520,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,MK 00099 97538,29PMK 00099 97538,29PMK 00099 97538
Liberia,Open,19.08.14,UN266,Lawalazu Clinic,,Clinic,,PMU,,,,0, 2,,No,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,Lawalazu Town,8.449180523,-9.841686,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,MK 07348 34056,29PMK 07348 34056,29PMK 07348 34056
Liberia,,19.08.14,LR21-000030,Sarkonedu Clinic,,Clinic,,PMU,N/A,,,,,,,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,Sakonedu,8.46170000000,-9.673310,,,,,,,,,,,,,,
Liberia,,,UN285,Tubugissizu Clinic,,,,,,,,0,,,,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,Tubugissizu Town,8.462059317,-9.922089,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,LK 98 35,29PLK 98 35,29PLK 985 355
Liberia,,,UN262,Vezala Clinic,,,,,,,,0,,,,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,Vezala Town,8.371680057,-9.894630,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,MK 01 25,29PMK 01 25,29PMK 015 255
Liberia,,,UN261,Pentecostal Clinic,,8 beds,,,,,,1,9,,Yes; but need more gloves,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,Voinjama City,8.418341878,-9.755739,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,MK 16803 30627,29PMK 16803 30627,29PMK 16803 30627
Liberia,,19.08.14,LR21-000024,Tellewoyan OPD,,Clinic,,"IRC,GOL",N/A,,,2, 30,,,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,Voinjama City,8.42427000000,-9.749730,,,,,,,,,,,,,,
Liberia,Open*,17/09/2014,LibTel,Telewowan Hospital,Y,Hospital,"ETC, Triage",MSF,40,,,,,,,,,,,31.07.2014,-,Lofa,LBR08,Voinjama,LBR0806,,Vonjama,8.42277,-9.753226,,,"Mid-Level Isolation Unit. Expansion to 40 beds, but no dates for completion set. The team will set up a referral unit so suspected Ebola patients can be isolated and transferred to the treatment center.",https://www.internationalsos.com/ebola/index.cfm?content_id=396&language_id=ENG; WHO data,http://www.openstreetmap.org/search?query=8.42277%09-9.7532264#map=14/8.4029/-9.7648,,,,,,,,,
Liberia,,19.08.14,LR21-000034,Zinalormai,Y/HZ,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,Zinalomai,8.32976000000,-9.836770,,,Duplicate deleted [LR21-000034],,,,,,,,,,,
Liberia,,19.08.14,LR21-000028,Bondi Selma,,Clinic,,ICRC,N/A,,,,,,,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,,8.26965000000,-9.760030,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000027,Dougomai,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,,8.19602000000,-9.726900,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000037,Kpakamai,Y,Clinic,,"PMU,GOL",N/A,,,,,,,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,,8.29686000000,-9.876670,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000032,Vezala,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,,8.37042000000,-9.902500,,,,,,,,,,,,,,
Liberia,,19.08.14,LR21-000061,Voinjama Free Pentacostal Mission,,Clinic,,Faith Based Organization,N/A,,,,,,,,,,,,,Lofa,LBR08,Voinjama,LBR0806,,,8.41848000000,-9.756010,,,,,,,,,,,,,,
Liberia,Open,19.08.14,LR21-000054,Balagwalazu Clinic,,Clinic,,IRC,N/A,,,,,,,,,,,,,Lofa,LBR08,Zorzor,LBR0807,,Balagwalazu,7.79918000000,-9.714100,,,,,,,,,,,,,,
Liberia,,,UN289,Barziwen Clinic,,Clinic,,"GOL, IRC",,,,0,,,,,,,,,,Lofa,LBR08,Zorzor,LBR0807,,Barziwen Village,8.153284798,-9.647795,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29P,MK 28639 01301,29PMK 28639 01301,29PMK 28639 01301
Liberia,,22.10.14,LR21-000008,Borkeza,Y,Clinic,,IRC,N/A,,,,,,,,,,,,,Lofa,LBR08,Zorzor,LBR0807,,Bohkessah,7.90739000000,-9.458760,,,"this record and record in 106 are similar,and thus duplicate.",,,,,,,,,,,
Liberia,,,UN275,Bokeza Clinic,,,,,,,,0,2 ,,No,,,,,,,Lofa,LBR08,Zorzor,LBR0807,,Bokeza Town,7.907294806,-9.458580,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29N,MJ 49453 74077,29NMJ 49453 74077,29NMJ 49453 74077
Liberia,,,UN290,Fissebu Clinic,,Clinic,,GOL,,,,0,,,,,,,,,,Lofa,LBR08,Zorzor,LBR0807,,Fissebu Town,7.823823348,-9.467858,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29N,MJ 48420 64850,29NMJ 48420 64850,29NMJ 48420 64850
Liberia,,19.08.14,UN273,Konia Health Center,Y,Health Center,,IRC,13,,,,,,No,,,,,,,Lofa,LBR08,Zorzor,LBR0807,,Konia Town,7.962486046,-9.543604,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29N,MJ 40089 80190,29NMJ 40089 80190,29NMJ 40089 80190
Liberia,,,UN288,Kpassagizia Clinic,,,,,,,,0,,,,,,,,,,Lofa,LBR08,Zorzor,LBR0807,,Kpassagizia Town,8.019712743,-9.412905,,,,,,,,UNMO TEAM SITE –11 (VOINJAMA),11,VOINJAMA,29N,MJ 54 86,29NMJ 54 86,29PMJ 545 865
